,actual,baseline,lbfgs,sgd,adam
2106,1775.835362,2046.27837146,2141.4551647,2202.26461149,2232.88910016
2107,1420.536473,248.716236265,353.337000279,278.232957049,303.79299662
2108,137.112885,127.849976552,179.56317185,193.225488907,175.573871318
2109,1250.530444,1037.72598146,1055.81436436,1034.54912674,1096.30655998
2110,836.134779,858.175360021,1060.21981101,1198.5194291,1074.92260885
2111,110.69292,88.5846389816,133.175879671,137.51297988,126.537442408
2112,567.388401,668.252564926,657.695023032,668.96581376,701.82040464
2113,1516.005564,1301.50405786,1373.09341338,1392.54303531,1421.26505789
2114,168.0,65.927030915,105.668204457,111.204860534,103.544768506
2115,995.685798,983.216858405,1040.44920293,1061.43847006,1077.77914821
2116,1914.100138,1771.63463914,1964.60973062,2068.81759862,2012.08569107
2117,1886.850502,1797.54249725,1950.85853447,2018.99065595,2005.57204779
2118,623.67029,529.294163186,615.057209359,635.120058578,615.127186273
2119,299.992262,253.275992695,262.537273377,280.771800606,279.61747264
2120,1658.738608,1468.40085488,1544.36837595,1388.38151853,1517.18455159
2121,533.306886,360.862314568,408.824747908,406.401918052,408.119270617
2122,298.975293,414.423879013,403.985459551,342.925881368,404.092218044
2123,880.687888,787.489900881,810.694389905,830.469206119,851.188202199
2124,949.577929,1062.90762762,1161.45649528,1164.55069128,1179.89957018
2125,780.0,820.793144129,908.120856037,960.605944038,933.204344485
2126,1121.127061,1049.17321747,1189.85186723,1250.2100942,1207.17823244
2127,446.756194,369.646921444,405.57356117,418.80988319,415.993468404
2128,903.81159,916.805651225,976.304443546,999.689587541,1009.81233306
2129,1052.74372,993.521475888,1058.95031311,1056.42988618,1085.25969068
2130,695.943531,742.026231892,706.897256915,617.667127003,721.414962601
2131,1108.639573,785.800965095,886.327814283,940.256592783,905.301812629
2132,1128.391213,600.251536058,638.489864015,651.319703335,660.1543445
2133,661.473056,452.567727779,627.557582088,698.069644582,621.632452724
2134,1066.29089,466.350743068,1106.75919619,957.083794425,1156.49494951
2135,1059.905068,543.055321287,1018.45488643,989.299439862,1030.02058717
2136,1005.334351,890.480076788,1041.37215446,1127.28927421,1059.4199816
2137,563.505641,541.71989425,603.809598021,606.098586532,608.463677987
2138,415.858525,259.243356134,330.839380584,350.9951759,325.751767263
2139,714.688584,648.697242683,704.96698107,702.073093083,716.47219623
2140,882.94585,528.681572265,663.342516788,727.15990348,662.298819579
2141,1205.805836,1116.10667331,1306.69989082,1411.78014683,1328.26683546
2142,403.85134,324.208389701,394.272814844,407.569192751,389.703888145
2143,765.613323,896.957262028,1096.42008416,1220.56977673,1112.01435235
2144,2368.936408,1651.90460717,1764.40425059,1777.30117336,1811.61837977
2145,705.217818,708.74299521,824.331531429,895.736243012,841.657573297
2146,1899.898623,2106.4029381,2149.16975337,2084.90832368,2215.02171501
2147,1152.32451,1110.14852017,1266.0086599,1393.44394927,1305.26605861
2148,2284.998549,2388.75426026,2653.95615033,2810.37028118,2721.71410039
2149,2504.202396,1397.36438421,1629.91553274,1735.2259518,1645.51772751
2150,455.40555,437.700008579,413.292014192,393.427734907,444.182464143
2151,805.782107,853.650186547,912.439011176,927.285860351,940.483324353
2152,1670.446327,1905.644245,2232.38390845,2429.20723822,2275.14729518
2153,705.059388,627.987025024,706.648796131,749.633291884,722.723393536
2154,189.574527,162.473251911,159.42130276,137.820072382,162.694087144
2155,1064.682403,673.389099604,720.347941179,713.958243174,735.800849604
2156,967.448723,533.936679125,740.689873775,825.493416803,734.867808148
2157,350.471035,287.652659762,305.457845143,309.868852983,316.616842128
2158,894.167676,734.052056433,875.052134583,880.900827625,860.27075925
2159,496.988682,412.772110895,594.427337195,650.01308454,588.01706663
2160,194.364922,135.515026926,198.710300729,198.637424827,186.326650636
2161,207.889793,187.83851149,249.325704969,258.559984724,240.230080403
2162,1678.196857,1435.05187943,1736.20413998,1882.99333854,1753.39097852
2163,1995.969711,1280.37740622,1507.94306504,1590.1026171,1513.03381864
2164,1818.899922,1480.00288751,1671.70333261,1780.74998819,1707.37476892
2165,851.794235,874.006288999,890.166862224,876.285354569,926.037985748
2166,1885.222453,1905.21916065,1988.29138321,2011.5901408,2064.93353224
2167,489.590834,267.139566625,387.303765884,418.355811456,379.257699119
2168,636.874475,737.685919367,716.797161332,615.756081638,722.820525091
2169,185.24569,154.819702328,189.712651016,207.350386471,192.44328765
2170,675.744063,883.086274288,918.568176477,843.897093846,915.459808012
2171,952.013415,785.349075747,919.028057927,992.115156842,934.326557115
2172,1245.979578,1345.94127882,1420.31893294,1446.16730482,1471.58092951
2173,1023.536498,872.954255854,1056.75581017,1133.67088681,1062.2663825
2174,399.886186,379.878939424,412.979376666,427.211248221,425.451819471
2175,1643.389096,1754.90998984,1979.86338739,2130.24909956,2029.49900188
2176,1116.310375,1116.05530771,1213.94325436,1235.61111072,1240.5072486
2177,497.158536,526.358323136,564.390389356,552.196573889,573.81645878
2178,1010.26502,970.140480126,1093.68361,1140.75679463,1109.41705274
2179,977.859519,961.617911583,992.199334512,1021.06073945,1040.63850248
2180,1939.389705,606.756151664,2120.77322641,1455.81000194,2023.50683691
2181,197.175179,218.094498378,264.830513712,289.691241924,269.201026687
2182,1202.560299,1270.5811654,1112.46044393,913.146991664,1172.95809231
2183,603.370939,783.050499905,911.034575662,995.453389319,932.255274501
2184,480.0,521.023022489,531.274755641,529.187607507,555.401643836
2185,689.018016,729.330053994,711.30139986,605.311380049,712.728005467
2186,929.654219,975.932129654,1044.33625901,1042.50695339,1068.76545824
2187,72.938827,41.9859601567,46.1577373068,47.7876915497,48.2910675789
2188,603.879598,659.104109443,682.457677062,689.055682133,711.6437477
2189,731.665138,478.276950668,544.586391348,581.694941041,556.015901941
2190,303.370939,364.197170177,526.337787485,582.275103402,525.456123212
2191,1116.272434,1206.9900316,1254.80650087,1201.99037846,1282.87757859
2192,780.650771,727.498139108,783.67907009,783.715490167,800.253510695
2193,1818.766488,1494.98175542,1695.42640899,1806.43557258,1729.08492931
2194,906.238181,776.500685199,892.778527619,931.484473489,899.245650613
2195,464.18677,534.85225824,557.369742596,599.959883236,591.37912046
2196,2149.426034,2113.21177925,2464.39473855,2680.22476236,2513.24766944
2197,607.367748,646.401961469,685.837798358,698.529798504,708.874852862
2198,948.408526,780.442654667,925.942359752,985.352026351,931.542227219
2199,825.0,581.037374405,548.688149051,516.163994745,588.663168162
2200,306.846679,204.876133839,218.996110894,215.04857913,224.798322406
2201,690.964973,451.733175602,494.829934013,482.950081507,498.497689124
2202,118.370016,139.722567331,159.871567144,144.548169405,154.920904774
2203,941.19146,923.916481296,917.177079616,848.039093341,944.34260562
2204,984.742879,838.755692244,882.305741715,870.735156558,906.085115429
2205,389.610819,369.208575221,396.19672352,361.637194522,392.411899918
2206,167.511902,104.679958867,110.703916827,97.9906161618,110.051557907
2207,811.387877,882.320102464,1014.06537359,1096.09148513,1035.06012857
2208,1890.613675,2017.51474608,2090.28023121,2101.74904836,2173.08625829
2209,2983.868361,1734.79466239,1995.16408587,2117.08379525,2019.65015331
2210,2720.688838,1428.34231267,3533.21527456,3014.14140271,3729.2195318
2211,681.047767,605.696394732,647.722424437,644.233227343,662.366030628
2212,1944.545758,1878.97576822,2084.9863631,2149.89722876,2119.12248155
2213,801.205866,641.808246138,751.211195382,784.465561665,751.788056288
2214,473.087136,431.450893725,451.141637114,450.677176868,466.663516217
2215,932.917129,759.537185251,807.369869301,823.427477381,835.085043761
2216,558.603349,476.262695729,538.817589365,546.722318163,540.953232145
2217,3638.348987,1809.74488886,4075.52927561,3632.61045563,4265.27245546
2218,94.0,106.797376817,101.114712624,94.6419045048,109.205929005
2219,1477.801767,1184.78445729,1417.59382484,1532.33892991,1433.24909913
2220,1862.377438,1773.65317348,1997.03734462,2126.62335,2041.5682911
2221,901.905052,1127.01090965,1243.82021234,1297.38414552,1272.78608531
2222,742.804259,629.129417861,791.767176986,869.409290075,790.087826936
2223,1480.233381,1233.27053277,1567.85528185,1659.09537344,1545.27538754
2224,1483.868361,897.734829221,1095.40627706,1171.30897228,1097.65778215
2225,707.138684,730.598421754,811.814399028,847.239495768,829.463748609
2226,2531.269377,2022.4550103,2161.85679868,2187.47220136,2221.76651715
2227,116.84435,86.4877654362,86.0001342394,114.447590273,101.208697129
2228,645.972412,461.885243654,585.580528854,633.814902227,580.535927256
2229,926.431105,886.954252669,825.037735219,778.142870662,887.083055379
2230,668.920901,550.5821975,598.481512076,597.196010329,608.516508053
2231,3446.455633,2433.14483329,2834.68377257,3053.52893474,2877.71875123
2232,317.276507,218.569840852,291.614260586,315.712745346,287.338866643
2233,425.319718,382.964896905,458.287672336,480.715237709,457.349224252
2234,2768.415001,1860.77545935,2304.7091341,2559.47849176,2320.36883427
2235,409.44474,411.45571794,372.495818265,366.601277876,412.724761407
2236,1543.735409,1217.73403505,1241.68004095,1255.46544727,1301.34829573
2237,276.110703,240.466890301,245.763781964,240.794549755,256.117864222
2238,1117.0,1183.05734108,1223.60755598,1228.71659991,1273.13559027
2239,478.196857,381.479932093,457.79703173,476.055930614,454.850205617
2240,720.449502,680.091552403,833.418499682,899.085465179,837.331046034
2241,1882.280951,546.749700887,1562.68029662,1217.82238627,1588.84077212
2242,558.630174,513.509143853,525.860430264,510.441276003,542.495854127
2243,785.24569,695.552235841,759.710949907,783.014853786,779.022368114
2244,611.361194,446.863986269,523.093658685,542.213291371,522.325798968
2245,95.903652,149.167014063,176.113290389,190.293428374,179.809030191
2246,221.582635,285.187804864,311.577221166,273.396195182,301.144831241
2247,166.022885,111.053049475,138.263347292,129.38264243,130.845029533
2248,126.85876,141.521729316,176.349776635,197.016676658,178.380568894
2249,860.360638,583.351695159,695.815708312,752.275624454,704.402649872
2250,444.742222,518.46031533,549.816997343,562.875943789,569.906518763
2251,770.201942,876.002009348,943.564745856,947.479636744,964.645118821
2252,1436.041633,1282.94531121,1471.80720931,1563.08853544,1491.67889997
2253,533.748436,457.287272128,540.896334147,569.513176244,541.913188665
2254,375.496511,386.422653699,480.656449626,513.299320947,478.948092649
2255,1389.590834,890.824484912,1055.96698157,1135.92646197,1067.5759133
2256,1057.341122,719.268874204,887.518737853,958.055949566,889.458588927
2257,699.668157,729.977338091,744.395894393,722.304646388,768.844708704
2258,423.382522,441.106859415,454.630210199,421.300903886,457.112383942
2259,528.153955,476.884395373,502.461363784,506.203722504,520.418684118
2260,127.172824,99.0229214233,116.826924096,137.293103617,123.059002289
2261,1376.991848,1340.04428178,1434.26917507,1503.11129382,1489.71511604
2262,1231.062577,1097.27191488,1233.53256072,1308.43800701,1260.83451606
2263,502.397361,452.846898911,523.743918945,539.07837077,524.184047142
2264,1125.945414,1103.5273675,1199.48875123,1239.19516199,1232.37531933
2265,136.802888,169.917560351,162.868605212,149.602334476,173.101628411
2266,1072.572423,982.970828887,1000.60031472,986.840787113,1041.6692609
2267,858.630174,797.413997484,813.373997129,790.309531023,839.493110879
2268,1368.0,1353.32458616,1429.33572534,1456.24563503,1480.64663453
2269,173.989096,161.967154301,201.997463528,205.827240142,197.419469721
2270,890.327891,639.585601515,780.494678749,838.151948359,783.460058661
2271,1108.237649,1382.66967167,1294.51053847,1093.8461104,1322.3520954
2272,579.366137,679.039430119,671.644211798,685.796718275,716.617909734
2273,1410.695628,1432.27327789,1518.76564737,1577.97119444,1580.11257925
2274,58.369484,81.4680030754,94.8233854017,97.0948990495,96.0810705495
2275,266.916375,289.742087565,400.728513979,453.476809737,399.93738428
2276,228.911339,263.077089732,315.088286951,318.742009684,309.682887737
2277,1149.959941,755.821013451,1102.40637432,1201.88768554,1094.84129238
2278,1973.19648,1421.08106863,1580.10079575,1665.29624125,1617.76335057
2279,111.352143,124.476251556,208.398361788,207.567248639,203.095860677
2280,859.846993,721.572987474,835.997318579,876.494028352,840.884237485
2281,652.801745,488.996852606,561.229801255,557.16695531,556.948166527
2282,1237.988606,1133.32439205,1305.90475085,1389.51047455,1322.02929835
2283,279.116919,154.029237114,162.361817418,146.143402309,161.346829287
2284,1893.872816,2155.70455844,2355.32083631,2485.07773148,2427.76325177
2285,173.853892,227.155537181,250.508422592,276.42796642,262.890394054
2286,284.077067,212.930868385,261.233324262,292.954078508,265.797457086
2287,890.362968,1048.16000744,1069.5431377,1052.19628604,1110.38131259
2288,120.035092,123.194114713,143.254515554,149.500011203,145.231523993
2289,655.0,643.774643938,676.178153525,610.810419451,666.881985024
2290,940.8386,840.07590609,991.894491505,1057.4729061,999.667030674
2291,1482.401875,1550.06039015,1722.46231529,1799.72544421,1758.7713813
2292,139.25793,103.535340843,120.473605346,97.4423228897,111.249647578
2293,2364.0,2348.30486719,2606.09318828,2731.47528953,2664.16770616
2294,2013.794576,1842.84367724,2089.42323716,2213.4026522,2125.42308512
2295,1205.926108,1217.69268814,1250.78698689,1181.42066475,1269.39744155
2296,475.351944,392.175683775,452.14133291,485.806414548,460.693372417
2297,223.031338,250.281781421,299.13620269,329.579835305,306.50799492
2298,817.066612,698.108815368,725.521493666,720.718240594,751.71345703
2299,181.914107,111.002223896,173.203654552,186.843525625,167.00284015
2300,1080.240801,934.5712236,968.527506352,965.202961863,1005.00614021
2301,1212.121586,1207.19579574,1237.26897123,1183.89552227,1265.70601507
2302,960.391515,690.823811837,624.351099553,492.011913665,642.025035157
2303,396.172593,350.131888148,412.003844754,441.991532988,417.943555079
